zipcode,median,lat_x,lng_x,mortgage,lat_y,lng_y,city,population,density,county,county_seat,est,etymology,popl_2022,area,gdp_usd,gdp_rank
92341,255200,34.24009,-117.06798,98,34.24009,-117.06798,Green Valley Lake,339,13.1,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92342,266100,34.76078,-117.33795,1070,34.76078,-117.33795,Helendale,6347,24.9,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92344,345700,34.39176,-117.40657,3243,34.39176,-117.40657,Hesperia,20768,213.4,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92345,277100,34.36415,-117.30984,11403,34.36415,-117.30984,Hesperia,87994,343.6,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92346,367300,34.126290000000004,-117.1792,8475,34.126290000000004,-117.1792,Highland,60133,856.3,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92347,72000,34.95003,-117.25802,117,34.95003,-117.25802,Hinkley,754,1.7,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92352,457800,34.268240000000006,-117.18486000000001,1224,34.268240000000006,-117.18486000000001,Lake Arrowhead,5382,180.2,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92354,411400,34.04933,-117.25119,2261,34.04933,-117.25119,Loma Linda,22977,1781.6,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92356,169100,34.49633,-116.89265,836,34.49633,-116.89265,Lucerne Valley,6901,7.3,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92358,418800,34.24624,-117.56761999999999,178,34.24624,-117.56761999999999,Lytle Creek,843,4.5,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92359,341600,34.08296,-117.07026,1480,34.08296,-117.07026,Mentone,9587,192.8,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92363,125400,34.70863,-114.57562,513,34.70863,-114.57562,Needles,5312,5.5,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92365,117600,34.88843,-116.54128999999999,249,34.88843,-116.54128999999999,Newberry Springs,2485,2.0,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92368,259800,34.65508,-117.30893,68,34.65508,-117.30893,Oro Grande,1017,7.9,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92371,272700,34.43837,-117.54266000000001,3075,34.43837,-117.54266000000001,Phelan,21123,61.7,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92372,294100,34.45097,-117.62858999999999,987,34.45097,-117.62858999999999,Pinon Hills,5701,85.6,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92373,530800,34.006479999999996,-117.15351000000001,4841,34.006479999999996,-117.15351000000001,Redlands,32340,313.4,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92374,413600,34.06738,-117.17482,5822,34.06738,-117.17482,Redlands,45066,969.5,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92376,332100,34.11053,-117.37997,8913,34.11053,-117.37997,Rialto,86826,2516.0,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92377,418300,34.15234,-117.40411999999999,3235,34.15234,-117.40411999999999,Rialto,20201,1084.2,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92378,289500,34.23206,-117.22483000000001,101,34.23206,-117.22483000000001,Rimforest,446,214.7,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92382,296600,34.20604,-117.11276000000001,899,34.20604,-117.11276000000001,Running Springs,4323,81.7,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92385,322000,34.21345,-117.23057,85,34.21345,-117.23057,Skyforest,176,7.4,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92386,304800,34.23702,-116.82523,307,34.23702,-116.82523,Sugarloaf,1943,326.6,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92391,277100,34.23958,-117.23665,334,34.23958,-117.23665,Twin Peaks,1996,389.5,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92392,276900,34.479,-117.40883999999998,8127,34.479,-117.40883999999998,Victorville,61014,631.7,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92394,261300,34.563,-117.3542,4968,34.563,-117.3542,Victorville,39540,476.5,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92395,255100,34.50032,-117.29478999999999,5699,34.50032,-117.29478999999999,Victorville,47416,1083.8,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92399,368400,34.04469,-117.00399999999999,8324,34.04469,-117.00399999999999,Yucaipa,55016,396.0,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92401,264300,34.10586,-117.29188,93,34.10586,-117.29188,San Bernardino,2085,1183.6,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92404,289900,34.17862,-117.23891,6642,34.17862,-117.23891,San Bernardino,64146,784.0,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92405,277800,34.14578,-117.30225,3266,34.14578,-117.30225,San Bernardino,30930,2383.5,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92407,367300,34.22394,-117.38838999999999,8740,34.22394,-117.38838999999999,San Bernardino,68662,324.6,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92408,304900,34.0845,-117.2653,1071,34.0845,-117.2653,San Bernardino,12169,448.3,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92410,207500,34.10655,-117.29574,3264,34.10655,-117.29574,San Bernardino,46615,2185.6,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
92411,238400,34.12214,-117.32291000000001,2142,34.12214,-117.32291000000001,San Bernardino,26895,2206.9,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
93562,57600,35.70667,-117.34263,78,35.70667,-117.34263,Trona,1757,7.6,San Bernardino,San Bernardino,1853,"The city of San Bernardino, named afterSaint Bernardino of Siena(Spanish for Saint Bernardine)","2,193,656","20,062sq mi(51,960km2)",87551000,8
91752,521900,33.99575,-117.53398999999999,4320,33.99575,-117.53398999999999,Mira Loma,35641,912.4,Riverside,Riverside,1893,"The city of Riverside, named for its location on theSanta Ana River","2,473,902","7,208sq mi(18,669km2)",83850304,10
92201,272400,33.708040000000004,-116.23501999999999,9224,33.708040000000004,-116.23501999999999,Indio,63325,1508.1,Riverside,Riverside,1893,"The city of Riverside, named for its location on theSanta Ana River","2,473,902","7,208sq mi(18,669km2)",83850304,10
92203,368900,33.75159,-116.24139,6889,33.75159,-116.24139,Indio,32829,686.8,Riverside,Riverside,1893,"The city of Riverside, named for its location on theSanta Ana River","2,473,902","7,208sq mi(18,669km2)",83850304,10
92210,750700,33.70357,-116.33953000000001,819,33.70357,-116.33953000000001,Indian Wells,4827,130.0,Riverside,Riverside,1893,"The city of Riverside, named for its location on theSanta Ana River","2,473,902","7,208sq mi(18,669km2)",83850304,10
92211,400000,33.76593,-116.33241000000001,4874,33.76593,-116.33241000000001,Palm Desert,26106,679.9,Riverside,Riverside,1893,"The city of Riverside, named for its location on theSanta Ana River","2,473,902","7,208sq mi(18,669km2)",83850304,10
92220,259600,33.93992,-116.83935,3747,33.93992,-116.83935,Banning,32523,88.8,Riverside,Riverside,1893,"The city of Riverside, named for its location on theSanta Ana River","2,473,902","7,208sq mi(18,669km2)",83850304,10
92223,354000,33.9382,-116.98137,11019,33.9382,-116.98137,Beaumont,60328,517.7,Riverside,Riverside,1893,"The city of Riverside, named for its location on theSanta Ana River","2,473,902","7,208sq mi(18,669km2)",83850304,10
92225,165000,33.71642,-114.65606000000001,1689,33.71642,-114.65606000000001,Blythe,21272,14.1,Riverside,Riverside,1893,"The city of Riverside, named for its location on theSanta Ana River","2,473,902","7,208sq mi(18,669km2)",83850304,10
92230,211900,33.9088,-116.76879,228,33.9088,-116.76879,Cabazon,2357,77.9,Riverside,Riverside,1893,"The city of Riverside, named for its location on theSanta Ana River","2,473,902","7,208sq mi(18,669km2)",83850304,10
92234,325200,33.81386,-116.46663000000001,7299,33.81386,-116.46663000000001,Cathedral City,51836,1355.6,Riverside,Riverside,1893,"The city of Riverside, named for its location on theSanta Ana River","2,473,902","7,208sq mi(18,669km2)",83850304,10
92236,262300,33.70276,-116.07253999999999,7165,33.70276,-116.07253999999999,Coachella,42218,263.5,Riverside,Riverside,1893,"The city of Riverside, named for its location on theSanta Ana River","2,473,902","7,208sq mi(18,669km2)",83850304,10
92239,112500,33.87424,-115.24396000000002,11,33.87424,-115.24396000000002,Desert Center,301,0.2,Riverside,Riverside,1893,"The city of Riverside, named for its location on theSanta Ana River","2,473,902","7,208sq mi(18,669km2)",83850304,10
92240,230300,33.952909999999996,-116.5194,4384,33.952909999999996,-116.5194,Desert Hot Springs,39173,423.6,Riverside,Riverside,1893,"The city of Riverside, named for its location on theSanta Ana River","2,473,902","7,208sq mi(18,669km2)",83850304,10
92241,92600,33.846340000000005,-116.28341999999999,752,33.846340000000005,-116.28341999999999,Desert Hot Springs,7319,21.3,Riverside,Riverside,1893,"The city of Riverside, named for its location on theSanta Ana River","2,473,902","7,208sq mi(18,669km2)",83850304,10
92253,453600,33.65562,-116.28785,7531,33.65562,-116.28785,La Quinta,37814,361.0,Riverside,Riverside,1893,"The city of Riverside, named for its location on theSanta Ana River","2,473,902","7,208sq mi(18,669km2)",83850304,10
92254,160400,33.54371,-115.99995,713,33.54371,-115.99995,Mecca,7478,60.3,Riverside,Riverside,1893,"The city of Riverside, named for its location on theSanta Ana River","2,473,902","7,208sq mi(18,669km2)",83850304,10
92258,69100,33.91791,-116.56002,12,33.91791,-116.56002,North Palm Springs,627,23.3,Riverside,Riverside,1893,"The city of Riverside, named for its location on theSanta Ana River","2,473,902","7,208sq mi(18,669km2)",83850304,10
92260,363400,33.698409999999996,-116.40518999999999,4990,33.698409999999996,-116.40518999999999,Palm Desert,31286,385.6,Riverside,Riverside,1893,"The city of Riverside, named for its location on theSanta Ana River","2,473,902","7,208sq mi(18,669km2)",83850304,10
92262,447800,33.86287,-116.55736,4560,33.86287,-116.55736,Palm Springs,25888,284.7,Riverside,Riverside,1893,"The city of Riverside, named for its location on theSanta Ana River","2,473,902","7,208sq mi(18,669km2)",83850304,10
92264,386800,33.73575,-116.50544,3536,33.73575,-116.50544,Palm Springs,19965,151.4,Riverside,Riverside,1893,"The city of Riverside, named for its location on theSanta Ana River","2,473,902","7,208sq mi(18,669km2)",83850304,10
92270,570400,33.76399,-116.42705,3581,33.76399,-116.42705,Rancho Mirage,17129,258.1,Riverside,Riverside,1893,"The city of Riverside, named for its location on theSanta Ana River","2,473,902","7,208sq mi(18,669km2)",83850304,10
92274,113200,33.47031,-116.11386999999999,1238,33.47031,-116.11386999999999,Thermal,12843,22.9,Riverside,Riverside,1893,"The city of Riverside, named for its location on theSanta Ana River","2,473,902","7,208sq mi(18,669km2)",83850304,10
92276,206000,33.83234,-116.38648,1084,33.83234,-116.38648,Thousand Palms,8052,83.9,Riverside,Riverside,1893,"The city of Riverside, named for its location on theSanta Ana River","2,473,902","7,208sq mi(18,669km2)",83850304,10
92282,225000,33.96253,-116.65829,224,33.96253,-116.65829,Whitewater,1274,6.5,Riverside,Riverside,1893,"The city of Riverside, named for its location on theSanta Ana River","2,473,902","7,208sq mi(18,669km2)",83850304,10
92320,279200,33.9874,-117.05023999999999,1635,33.9874,-117.05023999999999,Calimesa,10053,278.3,Riverside,Riverside,1893,"The city of Riverside, named for its location on theSanta Ana River","2,473,902","7,208sq mi(18,669km2)",83850304,10
92501,358700,33.99496,-117.37366999999999,2271,33.99496,-117.37366999999999,Riverside,21610,1479.7,Riverside,Riverside,1893,"The city of Riverside, named for its location on theSanta Ana River","2,473,902","7,208sq mi(18,669km2)",83850304,10
